57	191008.159247001	722.977055877036	41002.3628613175
58	158925.379520144	700.894005097699	41703.2568664151
59	156592.884503264	583.810455063382	42287.0673214785
60	103815.265651283	680.522851734489	42967.590173213
61	48753.7686758006	520.819956780285	43488.4101299933
62	112206.70946095	625.885446062401	44114.2955760557
63	168025.627609304	501.260873996406	44615.5564500521
64	77012.292358553	470.505105481415	45086.0615555335
65	91695.5641292832	460.395773400696	45546.4573289342
66	128588.966551831	302.459916184097	45848.9172451183
67	73025.4614718496	368.650817305245	46217.5680624236
68	33784.904877311	320.407683802381	46537.9757462259
69	92590.7490716182	254.715029868958	46792.6907760949
70	66407.3382644971	243.88922895283	47036.5800050477
71	68341.2568817695	364.672221506278	47401.252226554
72	52825.4468995849	278.121999514603	47679.3742260686
73	12397.9553836199	218.400878315129	47897.7751043837
74	94543.6674256473	354.012717017882	48251.7878214016
75	51550.2802981498	187.521988482083	48439.3098098837
76	23791.2399873613	243.520953634219	48682.8307635179
77	37827.7177781149	175.99480557773	48858.8255690957
78	77322.2424447068	90.2323736550754	48949.0579427507
79	46608.154302352	202.778231169397	49151.8361739201
80	68446.6806395969	167.0057975269	49318.841971447
81	16503.4847413759	158.169543467434	49477.0115149145
82	85214.9532600204	131.817095025496	49608.8286099399
83	46566.7318623211	106.778328780801	49715.6069387207
84	47828.1977003079	208.177949847314	49923.7848885681
85	39037.6237408862	133.277158044486	50057.0620466125
86	51233.5163633368	49.4905680250546	50106.5526146376
87	111214.985802218	73.1879821024705	50179.7405967401
88	29965.64339256	148.079712828337	50327.8203095684
89	30132.6116197149	154.701646768754	50482.5219563372
90	68902.7121860585	212.709148191523	50695.2311045287
91	68838.8287998661	102.650545368616	50797.8816498973
92	38557.2184548598	146.139637425804	50944.0212873231
93	30069.8620016135	104.196831437417	51048.2181187605
94	67953.808510995	127.244887613572	51175.4630063741
95	68835.7028449737	142.608353188948	51318.071359563
96	109514.885673063	110.499779631437	51428.5711391945
97	119309.171644607	67.5964760028151	51496.1676151973
98	130124.538432849	175.739771343961	51671.9073865413
99	66773.384534434	157.857071002134	51829.7644575434
100	106727.331732614	133.27987990973	51963.0443374531
101	98771.3973528179	97.7194001821066	52060.7637376352
102	157543.023717402	206.512375500278	52267.2761131355
103	118076.160877492	176.282906534836	52443.5590196703
104	59607.9552318405	227.656381250055	52671.2154009204
105	143995.444733969	109.40095032799	52780.6163512484
106	154926.355314663	287.823650389218	53068.4400016376
107	135534.138098213	183.78973141811	53252.2297330557
108	157887.393243891	192.434325064321	53444.66405812
109	175126.198867217	192.380726247348	53637.0447843674
110	220011.13682911	205.074795401246	53842.1195797686
111	103884.298978053	294.609060119729	54136.7286398884
112	250014.551328137	223.316367722943	54360.0450076113
113	240593.84960547	341.416191600685	54701.461199212
114	200366.303626641	325.038136957008	55026.499336169
115	252565.867612974	282.961139760939	55309.4604759299
116	289603.159416168	251.010359266824	55560.4708351968
117	282872.576468011	364.329476109926	55924.8003113067
118	339386.76659545	316.105390061091	56240.9057013678
119	366588.384895592	398.618223878266	56639.523925246
120	345809.676805111	425.917285272872	57065.4412105189
121	391062.360798831	391.301319624139	57456.742530143
122	382103.418388244	473.995576229025	57930.7381063721
123	355266.657731688	515.197446111808	58445.9355524839
124	394453.555850474	529.343043595923	58975.2785960798
125	431056.746485637	621.098440245172	59596.377036325
126	384644.588690138	561.62606876964	60158.0031050946
127	378230.717889651	572.038175619266	60730.0412807139
128	391044.049364427	702.808460582341	61432.8497412962
129	397731.227684092	662.334408080194	62095.1841493764
130	376298.126220629	619.781844292482	62714.9659936689
131	357270.937559358	730.635678099715	63445.6016717686
132	414209.144602903	601.147909631226	64046.7495813998
133	317181.302814387	715.083751713139	64761.833333113
134	328707.143450714	621.627127843209	65383.4604609562
135	278965.981570558	687.804755689823	66071.265216646
136	220906.884512342	602.192206648979	66673.457423295
137	335862.709361747	551.28719656471	67224.7446198597
138	249222.584007921	639.057269722085	67863.8018895818
139	202861.720306245	564.092469908208	68427.89435949
140	205623.465012272	475.948408995423	68903.8427684854
